Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
266	19.345947	2.4529765	24.698803	13.912982	230.2	75.54972	371.0	53.0	1000.0	1848211.0	0.23073795255930088	2.015968	0.49026197	3.9754686	-0.16211997	22.98005	12.357139	77.69521	-1.9412379	1.1189779e-08	-0.0076022837	-6.510417e-08	0.0067086425	0.15658315	-0.05623287	109.15749	-54.85707	0	0	2.5957294	0.0	0.80612177	0.009979351	8010000	28675.64902806282
267	18.94347	2.5004022	24.689491	14.713913	228.1	64.047554	343.0	66.0	1000.0	1855054.0	0.2307281094527363	1.9853601	0.51924723	3.386103	-0.0649198	23.627378	12.90526	95.30479	-1.7551947	6.1035155e-09	-0.007586786	-1.6276042e-08	-0.0014832682	0.13658349	-0.053251043	123.41665	-60.757874	0	0	2.654708	0.0	0.80607074	0.009989815	8040000	28783.453941345215
268	19.937231	2.709472	26.153872	13.342693	218.4	72.651955	378.0	103.0	1000.0	1861606.0	0.23068228004956629	1.9886717	0.49398723	3.4959357	-0.018110868	23.86724	12.51337	91.94668	2.41404	-1.1189779e-08	-0.007378883	1.8310547e-07	0.0023990641	0.17764881	-0.07670102	105.6723	-52.321293	0	0	2.6555212	0.0	0.80985105	0.009877107	8070000	28891.139352321625
269	18.742949	3.6648161	26.042528	10.480768	234.6	76.832115	355.0	90.0	1000.0	1868644.0	0.23069679012345679	1.9941932	0.5629148	3.4069946	-0.24874815	23.902647	12.229873	72.81464	1.1417615	-3.0517577e-09	-0.0076853056	-1.546224e-07	0.0027084004	0.21647416	-0.09777337	117.78609	-61.25114	0	0	2.6157491	0.0	0.8088924	0.009864354	8100000	28998.761871814728
270	19.611662	2.4796598	24.617414	15.033662	210.56667	82.954475	425.0	82.0	1000.0	1874961.0	0.23062250922509225	1.9569793	0.52769613	3.6451862	-0.08511252	22.776358	12.792015	78.3053	-0.8433245	0.0	-0.009184654	-3.6621095e-08	-0.0053717834	0.21597826	-0.08998741	121.58423	-63.500317	0	0	2.3495805	0.0	0.81229985	0.009919532	8130000	29106.349997520447
271	19.038515	2.5916271	23.925922	13.767205	226.23334	73.80952	399.0	76.0	1000.0	1881748.0	0.2306063725490196	2.0005167	0.51448137	3.2342265	-0.2360508	22.176386	12.700293	81.34751	-1.1320679	7.1207684e-09	-0.0072473898	-9.765625e-08	-0.004983154	0.15146331	-0.05458112	117.21028	-60.734844	0	0	2.7097273	0.0	0.81323844	0.009922937	8160000	29213.995943069458
272	19.79187	2.2943313	25.610209	14.56952	215.56667	65.9296	387.0	40.0	1000.0	1888215.0	0.23055128205128206	1.997354	0.50278515	3.450636	-0.09058398	22.065569	12.72688	78.75288	-4.169513	-4.577637e-09	-0.006090599	-2.4414062e-08	-0.0026292235	0.18054053	-0.07263713	104.12068	-51.072453	0	0	2.6388311	1.0	0.7980496	0.0063991733	8190000	29321.1711935997
273	18.209974	2.9361794	23.8491	11.976359	207.83333	90.72342	402.0	27.0	1000.0	1894450.0	0.2304683698296837	2.014301	0.52851707	3.6462338	0.026729748	21.587917	12.227926	72.36275	-4.016587	-1.0172526e-08	-0.0078738555	0.0	0.0006234375	0.18011615	-0.07950218	118.80044	-62.390694	0	0	2.5113611	0.0	0.8002525	0.00993805	8220000	29428.709834337234
274	18.656927	2.4862444	25.437273	13.558912	221.5	71.445435	333.0	76.0	1000.0	1901095.0	0.23043575757575757	1.9274731	0.50513315	3.4726675	-0.2589939	22.836931	12.813356	80.4522	-1.6770711	-2.0345052e-09	-0.007055984	-4.0690105e-09	0.005856946	0.2013972	-0.09290799	111.34748	-59.416355	0	0	2.7502482	0.0	0.7986299	0.00961509	8250000	29536.00991678238
275	19.55628	2.5662522	24.918413	13.426189	236.33333	71.14368	374.0	119.0	1000.0	1908185.0	0.23045712560386472	1.9833174	0.50977993	3.5225782	-0.19792964	23.711462	11.714311	81.51663	0.5689615	-1.7801921e-09	-0.0077638775	-2.4414062e-08	-0.0007307882	0.1700149	-0.06936319	115.00322	-59.15826	0	0	2.6601558	0.0	0.79097617	0.009922618	8280000	29643.38098025322
276	19.206875	2.798987	25.323734	13.997259	219.7	70.70556	343.0	72.0	1000.0	1914776.0	0.23041829121540314	1.9831498	0.49905097	3.55406	-0.36859512	23.418598	12.859213	86.41115	-3.2382455	4.0690105e-09	-0.008274609	-1.2817382e-07	3.8983155e-05	0.19551271	-0.08699598	105.44734	-55.046124	0	0	2.4291143	0.0	0.78290457	0.009999654	8310000	29750.60280060768
277	19.627464	3.2570667	27.170013	13.175441	226.7	63.420372	366.0	130.0	1000.0	1921577.0	0.23040491606714628	2.004792	0.50906944	3.3945081	-0.76320446	23.124964	12.471097	81.53122	0.11346376	4.0690105e-09	-0.005926327	-4.8828124e-08	-0.0068213055	0.21810487	-0.10400252	108.578316	-58.31518	0	0	2.720134	1.0	0.7774867	0.006437851	8340000	29858.084531068802
278	18.176756	2.2163527	22.103054	12.112164	215.03334	69.48548	458.0	116.0	1000.0	1928028.0	0.23034982078853047	1.9671603	0.5490716	3.4533668	-0.079183534	23.009598	11.913375	77.35339	-1.983104	1.1698405e-08	-0.00847829	-8.138021e-09	0.0032883463	0.19547409	-0.0955089	114.0379	-60.584885	0	0	2.4348302	0.0	0.78123504	0.009958625	8370000	29965.593784093857
279	19.294157	3.1368096	24.826696	8.859333	200.73334	64.692055	331.0	83.0	1000.0	1934050.0	0.23024404761904763	1.8905355	0.49058127	3.584408	-0.08356945	21.433725	12.021553	73.81514	-9.373422	6.1035155e-09	-0.008178033	-1.6276042e-08	-0.006282015	0.22888948	-0.12013572	109.41106	-54.93435	0	0	2.4510765	0.0	0.7784612	0.009993403	8400000	30072.858858823776
280	18.985416	2.8066766	24.876478	13.2614355	228.8	57.267445	355.0	129.0	1000.0	1940914.0	0.23023890865954924	1.9823425	0.5330999	3.2471156	-0.011831184	21.953499	11.473984	71.72392	-2.842536	6.1035155e-09	-0.0071444623	8.138021e-08	0.0046832436	0.20872697	-0.100250326	106.07674	-53.66936	0	0	2.6281517	0.0	0.7836098	0.0097604655	8430000	30180.280650377274
281	20.208832	3.0972168	28.116629	13.814749	203.8	62.04912	312.0	47.0	1000.0	1947028.0	0.2301451536643026	1.990781	0.49688897	3.5225847	-0.112135164	21.943754	11.344718	73.088394	0.5165328	-1.2207031e-08	-0.008510754	2.4414062e-08	0.0049739564	0.200316	-0.09006481	105.2063	-50.25673	0	0	2.438946	0.0	0.779684	0.009975214	8460000	30287.574803829193
282	18.592495	1.9247221	23.15453	15.59358	190.8	75.907585	397.0	16.0	1000.0	1952752.0	0.23000612485276797	2.0380821	0.53866655	3.6204593	0.11831926	20.400253	11.138507	71.60192	-3.871213	5.086263e-09	-0.008132525	4.8828124e-08	0.0011240724	0.20684776	-0.106866665	107.83058	-53.825584	0	0	2.4388747	0.0	0.7803694	0.009709483	8490000	30394.417289495468
283	18.69615	3.1681323	23.576694	11.123198	202.46666	67.93366	403.0	85.0	1000.0	1958826.0	0.22990915492957748	1.9269742	0.48760694	3.2292235	-0.124268554	20.12686	11.7248745	74.57105	-11.621085	-8.138021e-09	-0.0065884157	6.510417e-08	-0.0032791668	0.19476384	-0.082930245	93.14971	-44.929127	0	0	2.5195792	1.0	0.78356797	0.00649566	8520000	30501.83102941513
284	17.962894	4.2341356	22.602392	-1.3010758	227.73334	72.80518	450.0	43.0	1000.0	1965658.0	0.22990152046783627	1.9269224	0.54484576	3.6175523	-0.55447215	23.185104	11.885004	77.12951	-2.022615	1.6276042e-08	-0.005647327	-6.9173176e-08	-0.0056691812	0.24806808	-0.1285505	110.76189	-57.699112	0	0	2.8706093	1.0	0.7908063	0.006401321	8550000	30609.21377015114
285	19.60708	2.9560304	26.115011	13.134255	230.4	75.018486	373.0	66.0	1000.0	1972570.0	0.2299032634032634	1.9419059	0.53057075	3.381262	-0.23892376	23.954754	12.556946	74.429344	-2.6132421	-1.1698405e-08	-0.00631533	3.2552084e-08	-1.965332e-05	0.23138236	-0.11288727	115.24647	-55.51845	0	0	2.561245	1.0	0.78674257	0.006395031	8580000	30716.546439409256
286	18.959475	3.0970206	25.927568	13.766954	217.23334	90.70343	401.0	48.0	1000.0	1979087.0	0.22985911730545877	1.9447076	0.570609	3.7407422	-0.5317269	22.872683	13.318192	86.65133	-3.065536	1.525879e-08	-0.0075545087	8.138021e-09	0.005660848	0.19575615	-0.09640695	130.63228	-72.95986	0	0	2.600777	0.0	0.7842846	0.009904146	8610000	30823.75711965561
287	19.003698	2.1665397	25.62091	15.580632	201.6	59.4562	317.0	58.0	1000.0	1985135.0	0.22976099537037037	1.9947442	0.53046423	3.6075642	-0.48225027	21.991413	12.780101	77.89031	-3.4603052	-6.1035155e-09	-0.008440986	2.4414062e-08	-0.01433505	0.17441452	-0.07725131	98.75764	-53.097946	0	0	2.3903017	0.0	0.7822868	0.00994063	8640000	30930.90689587593
288	20.131193	2.2384248	25.476252	16.373508	187.5	80.26197	322.0	42.0	1000.0	1990760.0	0.2296147635524798	2.013731	0.48424205	3.1563592	-0.12564826	20.316551	11.703633	75.282364	-5.4898105	5.5948894e-09	-0.0073015727	-7.73112e-08	-0.011880848	0.19073321	-0.08133472	111.65134	-59.10121	0	0	2.7167375	0.0	0.7845989	0.0098614525	8670000	31037.959999084473
289	19.21703	3.1962032	24.45494	9.241493	212.1	68.08982	379.0	70.0	1000.0	1997123.0	0.22955436781609195	2.0163977	0.52492684	3.2190616	-0.29595557	20.9915	12.09032	74.994125	-0.63205194	-1.6276042e-08	-0.0074804006	-4.8828124e-08	-0.005882381	0.2415644	-0.113716885	113.39833	-60.025833	0	0	2.7527933	0.0	0.7886452	0.009970307	8700000	31145.18373823166
290	19.977638	2.4271708	25.360687	15.559426	220.9	65.08064	359.0	82.0	1000.0	2003750.0	0.229524627720504	1.9834714	0.53425586	3.4342747	-0.6367767	21.68521	11.939169	81.48408	-4.5404997	-1.2715658e-08	-0.006457598	4.4759116e-08	-0.0046651	0.2067058	-0.10507625	111.28998	-54.381027	0	0	2.4863539	1.0	0.79093105	0.006393228	8730000	31252.280263900757
291	18.63871	3.7796962	24.107391	6.8125243	224.43333	73.33834	378.0	30.0	1000.0	2010483.0	0.2295071917808219	2.0348976	0.53553647	3.2756793	-0.12559558	23.990128	12.144532	79.3672	1.4417765	0.0	-0.007987142	-1.6276042e-08	-0.0016462727	0.26216745	-0.1394898	118.159584	-62.42287	0	0	2.5754716	0.0	0.7898857	0.009922433	8760000	31359.567368507385
292	18.941996	2.8672695	27.437433	13.937786	226.3	77.79038	394.0	111.0	1000.0	2017272.0	0.2294962457337884	1.9407252	0.5832044	3.649408	-0.17141603	23.268902	12.190816	82.352005	-4.074541	7.1207684e-09	-0.00843948	-4.0690104e-08	0.002744515	0.23947357	-0.118303984	121.33113	-65.22803	0	0	2.300054	0.0	0.79786795	0.00983967	8790000	31467.141154766083
293	18.174707	3.0120347	24.173677	10.683492	214.8	80.27387	394.0	56.0	1000.0	2023716.0	0.22944625850340136	1.8836477	0.5220193	3.4349098	-0.16475865	21.454634	11.963281	77.90778	-6.2445536	6.1035155e-09	-0.008693375	9.765625e-08	-0.002020182	0.1773355	-0.07049198	111.30645	-57.579174	0	0	2.3367333	0.0	0.7981291	0.009901447	8820000	31574.217913866043
294	19.450815	2.287789	23.260792	13.093151	199.1	78.392746	326.0	67.0	1000.0	2029689.0	0.22934338983050848	1.9285179	0.5202596	3.6792798	-0.23269711	21.936659	12.516465	82.24837	-6.581645	-2.0345052e-09	-0.008684921	1.6276042e-08	0.0062722657	0.16781147	-0.083220355	106.56194	-52.656593	0	0	2.388581	0.0	0.79759103	0.009832717	8850000	31681.245617866516
295	19.039341	3.0375435	26.42776	11.979873	213.43333	80.34579	336.0	65.0	1000.0	2036092.0	0.22928963963963964	1.9273567	0.4891615	3.480726	-0.18682368	21.48851	12.531046	85.134865	-0.6708015	8.138021e-09	-0.007539217	8.138021e-08	0.010950187	0.18848665	-0.08671932	118.18968	-57.749084	0	0	2.6029806	0.0	0.7975657	0.00987155	8880000	31788.40043258667
296	19.894636	3.1802578	25.438337	9.923351	213.56667	67.23228	354.0	80.0	1000.0	2042499.0	0.22923670033670035	1.9992162	0.52059084	3.3956897	-0.2060355	21.92389	12.241143	82.115135	-0.67359227	-1.0172526e-08	-0.007417334	-4.8828124e-08	-5.496419e-05	0.22144307	-0.10456759	124.075066	-63.38818	0	0	2.6320548	0.0	0.7971953	0.00988892	8910000	31895.637491941452
297	19.247278	2.438397	25.38196	14.25536	205.53334	72.67358	366.0	89.0	1000.0	2048665.0	0.22915715883668905	2.0061336	0.55031615	3.744731	-0.022416703	22.350426	12.187398	77.86691	-3.654962	-9.6639e-09	-0.006048818	2.4414062e-08	0.004042879	0.18014027	-0.089773506	120.33011	-59.008953	0	0	2.6328936	1.0	0.78575814	0.0064509595	8940000	32002.803636074066
298	18.87177	1.943557	23.320597	14.117774	199.4	73.428696	376.0	12.0	1000.0	2054647.0	0.2290576365663322	2.0089722	0.5387131	3.6416807	-0.23745996	20.610273	11.393795	73.718	-0.29703158	-1.0172526e-09	-0.007771985	-5.6966147e-08	0.0046856524	0.16571578	-0.080956616	110.59832	-54.989178	0	0	2.591312	0.0	0.7881501	0.009872877	8970000	32110.073752880096
299	18.712284	3.1323755	23.81336	11.459442	216.46666	75.42976	373.0	25.0	1000.0	2061141.0	0.22901566666666667	1.9470724	0.5074374	3.6215856	0.12429203	21.382341	12.024166	85.08937	-6.4454064	-1.0172526e-09	-0.007235565	-1.2207032e-07	0.0021940267	0.23038983	-0.10616882	118.561165	-63.193535	0	0	2.7332363	0.0	0.79132146	0.009843164	9000000	32217.480373859406
300	18.987202	3.0495372	25.061775	12.5564995	240.2	78.58685	380.0	63.0	1000.0	2068347.0	0.22905282392026577	2.000466	0.5311761	3.1441283	-0.10247819	23.299055	12.696637	73.7611	-4.636129	1.0172526e-08	-0.007568221	1.6276042e-08	-0.0061252033	0.2009143	-0.083737485	131.23541	-67.74338	0	0	2.7026782	0.0	0.78425884	0.009834702	9030000	32325.269307136536
301	19.826445	2.469038	25.007576	14.937126	231.8	72.86489	370.0	95.0	1000.0	2075301.0	0.22906192052980132	1.9742557	0.49337342	3.2905827	-0.13893251	24.634666	13.043676	80.067856	-16.497173	5.5948894e-09	-0.007664789	8.138021e-09	0.012381506	0.20791025	-0.09960472	126.259285	-64.179565	0	0	2.671918	0.0	0.7851111	0.009892903	9060000	32432.765356063843
302	19.280766	3.400064	25.240196	7.4078217	213.23334	57.21986	371.0	74.0	1000.0	2081698.0	0.22900968096809682	1.9979253	0.52150196	3.3627198	-0.10299705	23.180756	12.046499	87.55348	-4.2901325	9.155274e-09	-0.008197365	-4.2724608e-08	-0.009777514	0.2391709	-0.09541884	104.992935	-50.80343	0	0	2.4311953	0.0	0.7859858	0.00996109	9090000	32539.8968937397
303	19.20285	2.3607807	24.231865	13.743415	217.26666	66.08022	351.0	91.0	1000.0	2088216.0	0.22897105263157894	1.9923748	0.5372278	3.2029705	-0.33980694	22.422466	11.823372	84.6757	-10.1362705	-1.0172526e-09	-0.0074404576	-1.6276042e-08	-0.0022473105	0.22027157	-0.091232315	106.7469	-55.293327	0	0	2.5743694	0.0	0.7908218	0.009783561	9120000	32647.248063087463
304	18.785828	2.455332	23.244953	11.87066	213.76666	53.590847	334.0	64.0	1000.0	2094629.0	0.22892120218579234	1.9607506	0.54650927	3.5984237	-0.2720749	21.778217	11.968488	82.84542	-2.337905	-4.0690105e-09	-0.0077645485	-2.4414062e-08	-0.0035348185	0.22147532	-0.101446405	111.18287	-56.925602	0	0	2.531918	0.0	0.79650515	0.009865806	9150000	32754.27903032303
305	19.156412	3.2139845	24.888243	10.789573	203.66667	68.79745	374.0	51.0	1000.0	2100739.0	0.22883867102396513	1.936347	0.5204308	3.5049222	-0.25764722	22.07419	11.648829	81.89821	-2.576632	1.6276042e-08	-0.0071243295	-4.8828124e-08	0.009322725	0.20805544	-0.07904111	108.36304	-57.88562	0	0	2.738352	0.0	0.7958046	0.009791841	9180000	32861.181858062744
306	18.95278	2.3692074	23.271801	14.033249	216.96666	77.66144	351.0	104.0	1000.0	2107248.0	0.2288	1.9905849	0.5312987	3.3061557	-0.38258493	22.28468	12.3549595	74.7168	-2.1932168	5.086263e-09	-0.0071396525	4.8828124e-08	-0.0036232912	0.18994075	-0.076383755	118.00307	-61.805088	0	0	2.7862804	0.0	0.7984694	0.009821063	9210000	32968.21501326561
307	18.81858	3.7296572	24.203587	5.8659754	220.33333	72.07743	435.0	76.0	1000.0	2113858.0	0.22877251082251082	1.9866871	0.5252712	3.3519945	-0.22994205	22.075476	12.421729	100.07659	-4.958159	6.1035155e-09	-0.0077016256	9.358724e-08	-0.0031437296	0.21833338	-0.09401929	103.39146	-52.64305	0	0	2.634321	0.0	0.8079332	0.009931751	9240000	33075.55209231377
308	17.83011	4.0207324	23.851767	-0.60260236	211.83333	60.32638	360.0	89.0	1000.0	2120213.0	0.22871769147788565	1.8801525	0.540807	3.1428509	-0.38953483	22.633312	10.258707	69.82165	0.59146595	-1.2207031e-08	-0.0072262147	-8.341471e-08	-0.004240102	0.21246377	-0.08887954	121.32639	-64.39418	0	0	2.7795606	0.0	0.8078079	0.009834046	9270000	33182.793246507645
309	19.620174	2.6548896	27.74732	15.12135	216.06667	54.302814	294.0	97.0	1000.0	2126695.0	0.2286768817204301	1.9371226	0.47508028	3.435422	-0.34348094	21.786882	12.240756	77.690445	-1.5333517	-8.138021e-09	-0.007003041	9.765625e-08	0.00055845134	0.18090153	-0.080084555	94.87452	-44.45771	0	0	2.7875292	0.0	0.8019298	0.009918771	9300000	33289.990872859955
310	19.1896	1.8829441	23.21204	15.394859	211.4	74.98737	339.0	29.0	1000.0	2133037.0	0.2286213290460879	1.9985222	0.5064267	3.3939128	-0.06021222	22.167324	10.865736	73.74522	-1.4492288	-1.8310548e-08	-0.0070380983	8.138021e-08	0.00010048828	0.18135647	-0.07666142	102.74628	-49.06043	0	0	2.8724277	0.0	0.80181503	0.009934218	9330000	33397.13365006447
311	19.163	2.8897312	23.974833	12.38415	208.2	79.15824	374.0	51.0	1000.0	2139283.0	0.22855587606837607	1.9835185	0.5195671	3.5789864	-0.14520347	21.378075	11.6991625	76.71198	-0.92112416	3.5603842e-09	-0.007855758	8.138021e-09	-0.013131852	0.20659004	-0.10803064	109.50982	-54.05335	0	0	2.5095546	0.0	0.79621565	0.009901705	9360000	33504.32863211632
312	18.727993	2.7494931	23.68023	13.571013	238.4	65.24344	378.0	142.0	1000.0	2146435.0	0.22858732694355696	1.9557317	0.52540934	3.470695	-0.22513698	22.579842	12.765386	84.06421	-4.651773	1.93278e-08	-0.008325621	1.3020833e-07	-0.00186486	0.17888868	-0.06702825	116.56115	-61.321434	0	0	2.3700154	0.0	0.79111	0.009842995	9390000	33611.58727645874
313	19.256308	2.2786832	24.943478	14.82046	213.4	54.773834	366.0	91.0	1000.0	2152837.0	0.22853895966029725	1.9521476	0.48927593	3.4135923	-0.45319867	23.74782	12.382709	92.218285	-3.8942137	1.3224284e-08	-0.008173511	6.103516e-08	-0.007535215	0.16353598	-0.06745078	107.67661	-53.064346	0	0	2.5098941	0.0	0.78843534	0.009964367	9420000	33718.51960229874
314	19.171629	2.4099412	24.35616	15.3545065	241.63333	64.59282	403.0	128.0	1000.0	2160086.0	0.2285805291005291	1.9795742	0.4679374	3.3759613	-0.46092764	22.676138	12.129412	73.71411	-7.3528466	9.155274e-09	-0.007847853	-6.510417e-08	-0.007160783	0.17437303	-0.068966374	118.50086	-57.654972	0	0	2.5433834	0.0	0.78437054	0.009806287	9450000	33825.712554216385
315	19.554363	2.2737546	25.108395	13.528634	216.73334	59.060383	374.0	100.0	1000.0	2166588.0	0.22854303797468353	1.9700669	0.4639277	3.3883502	-0.18777037	24.169422	11.768099	83.240746	1.9446468	-2.0345052e-09	-0.0068343347	8.138021e-08	-0.0017817058	0.15895544	-0.05994092	99.20773	-49.3903	0	0	2.9253638	0.0	0.7933646	0.009952437	9480000	33933.14357280731
316	18.596676	4.118639	26.520363	6.12037	235.56667	94.72017	537.0	56.0	1000.0	2173655.0	0.2285651945320715	1.9425488	0.49445206	3.231581	-0.16422807	23.255106	12.047778	73.376785	-6.7876234	1.2207031e-08	-0.008980859	-1.6276042e-08	-0.016529223	0.24526146	-0.11591622	132.1616	-69.20901	0	0	2.2868774	0.0	0.79316825	0.009919298	9510000	34040.398129701614
317	18.457415	3.0073743	23.265549	7.2685294	232.43333	76.129135	433.0	75.0	1000.0	2180628.0	0.22857735849056604	1.9130278	0.5359478	3.3454351	-0.2633469	23.542305	12.699739	83.3105	-0.5971696	2.0345052e-08	-0.0064535267	-4.8828124e-08	-0.008601831	0.19222304	-0.08335328	105.226364	-50.598297	0	0	2.552011	1.0	0.7969494	0.0064103617	9540000	34147.488006830215
318	18.500355	2.584996	23.193945	10.305261	225.43333	89.89093	428.0	72.0	1000.0	2187391.0	0.2285675026123302	1.8751018	0.51687753	3.2328327	-0.37491426	24.510311	12.684609	83.762375	-7.6873846	-8.646647e-09	-0.0068958555	-1.6276042e-08	0.0038930175	0.16252714	-0.07294026	133.2072	-68.614044	0	0	2.9028695	0.0	0.7965796	0.009909	9570000	34254.84379029274
319	19.060726	2.2851481	24.302748	13.369252	215.0	61.01257	315.0	20.0	1000.0	2193841.0	0.22852510416666666	1.9166919	0.4830442	3.5466764	-0.19307975	22.288237	12.368786	77.549904	-4.561289	2.0345052e-09	-0.006813113	7.324219e-08	-0.004343107	0.15540776	-0.0647062	119.35542	-59.552124	0	0	2.4253707	1.0	0.80408037	0.0064182454	9600000	34361.981249809265
320	19.084368	2.3991437	25.270245	14.779765	235.93333	66.01006	388.0	100.0	1000.0	2200919.0	0.22854818276220146	1.9701586	0.48476902	3.5574687	-0.18928027	23.751274	12.692625	76.17939	-2.6351635	1.4241537e-08	-0.006557595	-9.765625e-08	-0.008220199	0.17822869	-0.074340165	121.18166	-57.456238	0	0	3.019048	0.0	0.80491304	0.009663114	9630000	34469.23250389099
321	19.572096	3.879933	27.56176	8.123605	212.1	54.389553	336.0	86.0	1000.0	2207282.0	0.22849710144927537	1.9754255	0.49664736	3.2494214	-0.020863134	23.888811	12.142759	94.815475	1.0564232	-6.1035155e-09	-0.0060675577	3.2552084e-08	-0.00378549	0.20792314	-0.08374339	107.23059	-51.57747	0	0	2.6437325	1.0	0.7983864	0.0063910806	9660000	34576.838701725006
322	19.305113	2.1699662	23.272184	14.595602	228.26666	83.211754	413.0	103.0	1000.0	2214130.0	0.22849638802889577	1.9655993	0.52625483	3.3642266	-0.15066172	21.84176	11.686675	70.73862	1.3944268	0.0	-0.007583724	-1.6072592e-07	0.0010970968	0.1748778	-0.07001609	110.813965	-50.5273	0	0	2.5909822	0.0	0.79882824	0.009934595	9690000	34684.08144712448
323	19.3856	2.646466	25.696894	14.935258	229.56667	61.804897	354.0	102.0	1000.0	2221017.0	0.2284996913580247	1.9883637	0.45395172	3.235254	-0.056111537	23.212887	12.075106	77.61686	-0.698077	9.6639e-09	-0.007042533	-7.73112e-08	-0.010078963	0.15962732	-0.05914177	114.46452	-54.681473	0	0	2.778427	0.0	0.79606974	0.0098031	9720000	34791.30628871918
324	19.05594	2.3895197	23.639975	11.7062845	219.43333	64.04669	376.0	91.0	1000.0	2227600.0	0.22847179487179486	1.9849503	0.5009695	4.0484867	-0.13913512	22.995438	12.206351	82.17483	-2.5150409	6.1035155e-09	-0.007921719	1.0375977e-07	0.0019807068	0.17402485	-0.06475854	102.283165	-48.230812	0	0	2.5457923	0.0	0.7973548	0.009896824	9750000	34898.77279114723
325	19.481396	2.3059962	26.510214	14.421895	237.53334	65.913445	372.0	96.0	1000.0	2234726.0	0.22849959100204498	1.9794406	0.49398464	3.244443	-0.13660872	22.659237	11.588805	75.504715	0.11703277	1.525879e-08	-0.007193182	-4.4759116e-08	0.0041768556	0.16755368	-0.062880926	115.265884	-56.622684	0	0	2.7348747	0.0	0.80120224	0.009857571	9780000	35006.652550935745
326	18.85302	2.2932024	23.307747	14.53099	218.3	68.653305	418.0	106.0	1000.0	2241275.0	0.2284683995922528	1.9844552	0.48711255	3.473841	0.084126994	23.88121	12.6404295	84.76903	2.5757265	1.93278e-08	-0.007265377	8.138021e-08	-0.00557321	0.15241855	-0.059492312	104.90697	-51.46776	0	0	2.7794268	0.0	0.8029637	0.009998228	9810000	35113.86858487129
327	18.843922	2.1100569	23.562675	13.897815	224.3	70.74044	403.0	76.0	1000.0	2248004.0	0.22845569105691058	1.960681	0.47820526	3.0918105	-0.01152329	23.485617	12.311163	85.73408	1.2964079	-7.1207684e-09	-0.007907862	-9.765625e-08	-0.013859594	0.14497635	-0.06256328	117.143585	-53.925926	0	0	2.4507577	0.0	0.80865777	0.009984811	9840000	35221.10318827629
328	19.29405	2.364173	24.479115	13.765984	244.53334	73.67892	394.0	82.0	1000.0	2255340.0	0.22850455927051672	1.9434739	0.4916705	3.4421096	-0.12017387	23.791336	12.670081	78.530075	-0.677941	8.138021e-09	-0.007385553	3.6621095e-08	-0.005687948	0.14162916	-0.047537215	118.5655	-59.287277	0	0	2.7333002	0.0	0.79890794	0.009968531	9870000	35328.53836607933
329	18.916508	3.735696	26.87644	5.4997454	242.56667	78.67726	414.0	84.0	1000.0	2262617.0	0.2285471717171717	1.9713196	0.49797323	3.65126	-0.07567996	23.876167	12.808545	84.41494	-1.6262343	-2.0345052e-08	-0.0075035235	-8.138021e-08	-0.0041917316	0.20779797	-0.08233014	121.329636	-59.81678	0	0	2.7487414	0.0	0.793281	0.009783368	9900000	35435.85635304451
330	18.042383	3.9173512	23.225584	-0.35657254	200.86667	70.49763	356.0	67.0	1000.0	2268643.0	0.22846354481369588	1.9317435	0.57374835	3.461526	-0.5684107	23.728136	11.945465	86.75672	0.12957692	-1.0172526e-08	-0.008157395	-5.6966147e-08	-0.00023924967	0.20362502	-0.09373689	111.82833	-59.365604	0	0	2.5139396	0.0	0.7952427	0.009866468	9930000	35543.22642803192
331	19.41563	3.308353	23.518213	6.35242	217.86667	81.940926	394.0	47.0	1000.0	2275179.0	0.2284316265060241	1.9635994	0.5767855	3.8275423	-0.6001193	20.976543	11.718458	80.58525	-7.650077	-1.1189779e-08	-0.0054276315	8.138021e-09	0.0020192587	0.23156774	-0.089320585	107.86856	-52.959953	0	0	2.9532306	1.0	0.7973549	0.0064154235	9960000	35650.4437918663
332	18.846582	2.4600322	23.7277	11.944282	226.23334	70.97074	408.0	120.0	1000.0	2281966.0	0.228425025025025	1.9816649	0.50150573	3.2045996	-0.3114237	22.847654	11.783188	74.44353	-4.6874204	1.3224284e-08	-0.006429727	2.0345052e-08	-0.0060537662	0.16931896	-0.054850243	106.84342	-53.033813	0	0	2.5127034	1.0	0.7961706	0.006391828	9990000	35758.035876750946
